uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,1
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,3
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,7
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,26
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,27
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
BA,PNEUMONIA,DOMICILIO,"60 - 69",F,5
BA,PNEUMONIA,DOMICILIO,"60 - 69",M,15
BA,PNEUMONIA,HOSPITAL,"60 - 69",F,192
BA,PNEUMONIA,HOSPITAL,"60 - 69",M,271
BA,PNEUMONIA,IGNORADO,"60 - 69",M,2
BA,PNEUMONIA,OUTRO,"60 - 69",F,4
BA,PNEUMONIA,OUTRO,"60 - 69",M,3
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,7
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,13
BA,SEPTICEMIA,DOMICILIO,"60 - 69",F,14
BA,SEPTICEMIA,DOMICILIO,"60 - 69",M,17
BA,SEPTICEMIA,HOSPITAL,"60 - 69",F,339
BA,SEPTICEMIA,HOSPITAL,"60 - 69",I,1
BA,SEPTICEMIA,HOSPITAL,"60 - 69",M,407
BA,SEPTICEMIA,IGNORADO,"60 - 69",M,1
BA,SEPTICEMIA,OUTRO,"60 - 69",F,6
BA,SEPTICEMIA,OUTRO,"60 - 69",M,9
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,18
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,23
BA,SEPTICEMIA,VIA_PUBLICA,"60 - 69",F,1
BA,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,2
BA,SRAG,DOMICILIO,"60 - 69",M,1
BA,SRAG,HOSPITAL,"60 - 69",F,19
BA,SRAG,HOSPITAL,"60 - 69",M,33
BA,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
CE,OUTRAS,AMBULANCIA,"60 - 69",F,2
CE,OUTRAS,AMBULANCIA,"60 - 69",M,1
CE,OUTRAS,DOMICILIO,"60 - 69",F,295
CE,OUTRAS,DOMICILIO,"60 - 69",I,1
CE,OUTRAS,DOMICILIO,"60 - 69",M,440
CE,OUTRAS,HOSPITAL,"60 - 69",F,353
CE,OUTRAS,HOSPITAL,"60 - 69",M,480
CE,OUTRAS,IGNORADO,"60 - 69",F,173
CE,OUTRAS,IGNORADO,"60 - 69",M,284
CE,OUTRAS,OUTRO,"60 - 69",F,12
CE,OUTRAS,OUTRO,"60 - 69",M,35
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,55
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,65
CE,OUTRAS,POSTO_SAUDE,"60 - 69",F,1
CE,OUTRAS,VIA_PUBLICA,"60 - 69",F,4
CE,OUTRAS,VIA_PUBLICA,"60 - 69",M,23
CE,COVID,AMBULANCIA,"60 - 69",F,2
CE,COVID,AMBULANCIA,"60 - 69",M,3
CE,COVID,DOMICILIO,"60 - 69",F,34
CE,COVID,DOMICILIO,"60 - 69",M,38
CE,COVID,HOSPITAL,"60 - 69",F,951
CE,COVID,HOSPITAL,"60 - 69",M,1093
CE,COVID,IGNORADO,"60 - 69",F,183
CE,COVID,IGNORADO,"60 - 69",M,216
CE,COVID,OUTRO,"60 - 69",F,11
CE,COVID,OUTRO,"60 - 69",M,14
CE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,98
CE,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,100
CE,COVID,VIA_PUBLICA,"60 - 69",F,1
CE,COVID,VIA_PUBLICA,"60 - 69",M,1
CE,INDETERMINADA,DOMICILIO,"60 - 69",F,6
CE,INDETERMINADA,DOMICILIO,"60 - 69",M,11
CE,INDETERMINADA,HOSPITAL,"60 - 69",F,1
CE,INDETERMINADA,OUTRO,"60 - 69",M,1
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
CE,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,2
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,32
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,35
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,85
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,115
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,26
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,34
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,4
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,16
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,9
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
CE,PNEUMONIA,AMBULANCIA,"60 - 69",M,1
CE,PNEUMONIA,DOMICILIO,"60 - 69",F,13
CE,PNEUMONIA,DOMICILIO,"60 - 69",M,17
CE,PNEUMONIA,HOSPITAL,"60 - 69",F,170
CE,PNEUMONIA,HOSPITAL,"60 - 69",M,214
CE,PNEUMONIA,IGNORADO,"60 - 69",F,30
CE,PNEUMONIA,IGNORADO,"60 - 69",M,47
CE,PNEUMONIA,OUTRO,"60 - 69",F,5
CE,PNEUMONIA,OUTRO,"60 - 69",M,2
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,6
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,22
CE,SEPTICEMIA,DOMICILIO,"60 - 69",F,6
CE,SEPTICEMIA,DOMICILIO,"60 - 69",M,16
CE,SEPTICEMIA,HOSPITAL,"60 - 69",F,223
CE,SEPTICEMIA,HOSPITAL,"60 - 69",M,215
CE,SEPTICEMIA,IGNORADO,"60 - 69",F,47
CE,SEPTICEMIA,IGNORADO,"60 - 69",M,54
CE,SEPTICEMIA,OUTRO,"60 - 69",F,1
CE,SEPTICEMIA,OUTRO,"60 - 69",M,2
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,23
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,11
CE,SEPTICEMIA,SAMU,"60 - 69",F,1
CE,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,1
CE,SRAG,DOMICILIO,"60 - 69",M,2
CE,SRAG,HOSPITAL,"60 - 69",F,23
CE,SRAG,HOSPITAL,"60 - 69",M,23
CE,SRAG,IGNORADO,"60 - 69",F,6
CE,SRAG,IGNORADO,"60 - 69",M,1
CE,SRAG,OUTRO,"60 - 69",F,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,6
CE,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,9
CE,SRAG,VIA_PUBLICA,"60 - 69",F,1
DF,OUTRAS,DOMICILIO,"60 - 69",F,68
DF,OUTRAS,DOMICILIO,"60 - 69",M,91
DF,OUTRAS,HOSPITAL,"60 - 69",F,298
DF,OUTRAS,HOSPITAL,"60 - 69",M,386
DF,OUTRAS,IGNORADO,"60 - 69",F,1
DF,OUTRAS,OUTRO,"60 - 69",F,20
DF,OUTRAS,OUTRO,"60 - 69",M,24
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,11
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,18
DF,OUTRAS,VIA_PUBLICA,"60 - 69",F,4
DF,OUTRAS,VIA_PUBLICA,"60 - 69",M,12
DF,COVID,DOMICILIO,"60 - 69",F,9
DF,COVID,DOMICILIO,"60 - 69",M,13
DF,COVID,HOSPITAL,"60 - 69",F,505
DF,COVID,HOSPITAL,"60 - 69",M,593
DF,COVID,OUTRO,"60 - 69",F,6
DF,COVID,OUTRO,"60 - 69",M,8
DF,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,12
DF,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,20
DF,COVID,VIA_PUBLICA,"60 - 69",M,1
DF,INDETERMINADA,DOMICILIO,"60 - 69",M,1
DF,INDETERMINADA,HOSPITAL,"60 - 69",F,3
DF,INDETERMINADA,HOSPITAL,"60 - 69",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,7
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,6
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,27
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,42
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,4
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
DF,PNEUMONIA,DOMICILIO,"60 - 69",F,8
DF,PNEUMONIA,DOMICILIO,"60 - 69",M,3
DF,PNEUMONIA,HOSPITAL,"60 - 69",F,80
DF,PNEUMONIA,HOSPITAL,"60 - 69",M,133
DF,PNEUMONIA,OUTRO,"60 - 69",F,6
DF,PNEUMONIA,OUTRO,"60 - 69",M,6
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
DF,SEPTICEMIA,DOMICILIO,"60 - 69",F,1
DF,SEPTICEMIA,DOMICILIO,"60 - 69",M,1
DF,SEPTICEMIA,HOSPITAL,"60 - 69",F,92
DF,SEPTICEMIA,HOSPITAL,"60 - 69",M,114
DF,SEPTICEMIA,OUTRO,"60 - 69",F,5
DF,SEPTICEMIA,OUTRO,"60 - 69",M,5
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
DF,SRAG,HOSPITAL,"60 - 69",F,3
DF,SRAG,HOSPITAL,"60 - 69",M,4
ES,OUTRAS,DOMICILIO,"60 - 69",F,159
ES,OUTRAS,DOMICILIO,"60 - 69",M,268
ES,OUTRAS,HOSPITAL,"60 - 69",F,360
ES,OUTRAS,HOSPITAL,"60 - 69",I,1
ES,OUTRAS,HOSPITAL,"60 - 69",M,550
ES,OUTRAS,IGNORADO,"60 - 69",F,1
ES,OUTRAS,IGNORADO,"60 - 69",M,2
ES,OUTRAS,OUTRO,"60 - 69",F,12
ES,OUTRAS,OUTRO,"60 - 69",M,25
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,47
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,48
ES,OUTRAS,VIA_PUBLICA,"60 - 69",F,3
ES,OUTRAS,VIA_PUBLICA,"60 - 69",M,40
ES,COVID,DOMICILIO,"60 - 69",F,12
ES,COVID,DOMICILIO,"60 - 69",M,11
ES,COVID,HOSPITAL,"60 - 69",F,734
ES,COVID,HOSPITAL,"60 - 69",M,865
ES,COVID,OUTRO,"60 - 69",F,1
ES,COVID,OUTRO,"60 - 69",M,2
ES,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,15
ES,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,15
ES,COVID,VIA_PUBLICA,"60 - 69",M,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,18
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,23
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,48
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,70
ES,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,2
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
ES,PNEUMONIA,DOMICILIO,"60 - 69",F,14
ES,PNEUMONIA,DOMICILIO,"60 - 69",I,1
ES,PNEUMONIA,DOMICILIO,"60 - 69",M,24
ES,PNEUMONIA,HOSPITAL,"60 - 69",F,102
ES,PNEUMONIA,HOSPITAL,"60 - 69",M,184
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
ES,SEPTICEMIA,DOMICILIO,"60 - 69",F,1
ES,SEPTICEMIA,DOMICILIO,"60 - 69",M,12
ES,SEPTICEMIA,HOSPITAL,"60 - 69",F,154
ES,SEPTICEMIA,HOSPITAL,"60 - 69",M,197
ES,SEPTICEMIA,IGNORADO,"60 - 69",M,1
ES,SEPTICEMIA,OUTRO,"60 - 69",M,2
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,7
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
ES,SRAG,DOMICILIO,"60 - 69",F,1
ES,SRAG,HOSPITAL,"60 - 69",F,14
ES,SRAG,HOSPITAL,"60 - 69",M,18
ES,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
GO,OUTRAS,DOMICILIO,"60 - 69",F,190
GO,OUTRAS,DOMICILIO,"60 - 69",M,346
GO,OUTRAS,HOSPITAL,"60 - 69",F,398
GO,OUTRAS,HOSPITAL,"60 - 69",M,605
GO,OUTRAS,IGNORADO,"60 - 69",F,14
GO,OUTRAS,IGNORADO,"60 - 69",M,23
GO,OUTRAS,OUTRO,"60 - 69",F,35
GO,OUTRAS,OUTRO,"60 - 69",M,88
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,77
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,139
GO,OUTRAS,POSTO_SAUDE,"60 - 69",M,1
GO,OUTRAS,VIA_PUBLICA,"60 - 69",F,6
GO,OUTRAS,VIA_PUBLICA,"60 - 69",M,26
GO,COVID,DOMICILIO,"60 - 69",F,14
GO,COVID,DOMICILIO,"60 - 69",M,31
GO,COVID,HOSPITAL,"60 - 69",F,1098
GO,COVID,HOSPITAL,"60 - 69",I,5
GO,COVID,HOSPITAL,"60 - 69",M,1502
GO,COVID,IGNORADO,"60 - 69",F,11
GO,COVID,IGNORADO,"60 - 69",M,16
GO,COVID,OUTRO,"60 - 69",F,11
GO,COVID,OUTRO,"60 - 69",M,13
GO,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,157
GO,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,168
GO,COVID,VIA_PUBLICA,"60 - 69",F,3
GO,COVID,VIA_PUBLICA,"60 - 69",M,1
GO,INDETERMINADA,DOMICILIO,"60 - 69",F,2
GO,INDETERMINADA,DOMICILIO,"60 - 69",M,2
GO,INDETERMINADA,HOSPITAL,"60 - 69",F,4
GO,INDETERMINADA,HOSPITAL,"60 - 69",M,2
GO,INDETERMINADA,IGNORADO,"60 - 69",F,1
GO,INDETERMINADA,IGNORADO,"60 - 69",M,2
GO,INDETERMINADA,OUTRO,"60 - 69",F,3
GO,INDETERMINADA,OUTRO,"60 - 69",M,5
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
GO,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,34
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,55
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,105
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,156
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,3
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,5
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,8
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,20
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,21
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,39
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,2
GO,PNEUMONIA,DOMICILIO,"60 - 69",F,8
GO,PNEUMONIA,DOMICILIO,"60 - 69",M,3
GO,PNEUMONIA,HOSPITAL,"60 - 69",F,175
GO,PNEUMONIA,HOSPITAL,"60 - 69",M,263
GO,PNEUMONIA,IGNORADO,"60 - 69",F,4
GO,PNEUMONIA,IGNORADO,"60 - 69",M,4
GO,PNEUMONIA,OUTRO,"60 - 69",F,3
GO,PNEUMONIA,OUTRO,"60 - 69",M,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,22
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,39
GO,SEPTICEMIA,DOMICILIO,"60 - 69",F,4
GO,SEPTICEMIA,DOMICILIO,"60 - 69",M,3
GO,SEPTICEMIA,HOSPITAL,"60 - 69",F,181
GO,SEPTICEMIA,HOSPITAL,"60 - 69",M,182
GO,SEPTICEMIA,IGNORADO,"60 - 69",F,4
GO,SEPTICEMIA,IGNORADO,"60 - 69",M,5
GO,SEPTICEMIA,OUTRO,"60 - 69",F,3
GO,SEPTICEMIA,OUTRO,"60 - 69",M,2
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,11
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,29
GO,SRAG,DOMICILIO,"60 - 69",F,1
GO,SRAG,DOMICILIO,"60 - 69",M,1
GO,SRAG,HOSPITAL,"60 - 69",F,15
GO,SRAG,HOSPITAL,"60 - 69",M,4
GO,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",F,3
GO,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
MA,OUTRAS,AMBULANCIA,"60 - 69",F,1
MA,OUTRAS,AMBULANCIA,"60 - 69",M,2
MA,OUTRAS,DOMICILIO,"60 - 69",F,176
MA,OUTRAS,DOMICILIO,"60 - 69",M,310
MA,OUTRAS,HOSPITAL,"60 - 69",F,410
MA,OUTRAS,HOSPITAL,"60 - 69",M,599
MA,OUTRAS,IGNORADO,"60 - 69",F,8
MA,OUTRAS,IGNORADO,"60 - 69",M,4
MA,OUTRAS,OUTRO,"60 - 69",F,12
MA,OUTRAS,OUTRO,"60 - 69",M,35
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,7
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,9
MA,OUTRAS,POSTO_SAUDE,"60 - 69",F,1
MA,OUTRAS,POSTO_SAUDE,"60 - 69",M,2
MA,OUTRAS,SAMU,"60 - 69",F,1
MA,OUTRAS,VIA_PUBLICA,"60 - 69",F,5
MA,OUTRAS,VIA_PUBLICA,"60 - 69",M,17
MA,COVID,DOMICILIO,"60 - 69",F,4
MA,COVID,DOMICILIO,"60 - 69",M,9
MA,COVID,HOSPITAL,"60 - 69",F,370
MA,COVID,HOSPITAL,"60 - 69",M,492
MA,COVID,IGNORADO,"60 - 69",F,4
MA,COVID,IGNORADO,"60 - 69",M,4
MA,COVID,OUTRO,"60 - 69",F,7
MA,COVID,OUTRO,"60 - 69",M,6
MA,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
MA,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
MA,INDETERMINADA,DOMICILIO,"60 - 69",F,2
MA,INDETERMINADA,DOMICILIO,"60 - 69",M,3
MA,INDETERMINADA,HOSPITAL,"60 - 69",F,4
MA,INDETERMINADA,HOSPITAL,"60 - 69",M,6
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,17
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,30
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,79
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,117
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
MA,PNEUMONIA,DOMICILIO,"60 - 69",F,4
MA,PNEUMONIA,DOMICILIO,"60 - 69",M,7
MA,PNEUMONIA,HOSPITAL,"60 - 69",F,80
MA,PNEUMONIA,HOSPITAL,"60 - 69",M,116
MA,PNEUMONIA,IGNORADO,"60 - 69",F,1
MA,PNEUMONIA,IGNORADO,"60 - 69",M,4
MA,PNEUMONIA,OUTRO,"60 - 69",F,1
MA,PNEUMONIA,OUTRO,"60 - 69",M,3
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
MA,SEPTICEMIA,DOMICILIO,"60 - 69",F,4
MA,SEPTICEMIA,DOMICILIO,"60 - 69",M,7
MA,SEPTICEMIA,HOSPITAL,"60 - 69",F,116
MA,SEPTICEMIA,HOSPITAL,"60 - 69",M,134
MA,SEPTICEMIA,IGNORADO,"60 - 69",M,1
MA,SEPTICEMIA,OUTRO,"60 - 69",M,2
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
MA,SRAG,DOMICILIO,"60 - 69",F,3
MA,SRAG,DOMICILIO,"60 - 69",M,5
MA,SRAG,HOSPITAL,"60 - 69",F,38
MA,SRAG,HOSPITAL,"60 - 69",M,45
MA,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
MG,OUTRAS,DOMICILIO,"60 - 69",F,979
MG,OUTRAS,DOMICILIO,"60 - 69",M,1788
MG,OUTRAS,HOSPITAL,"60 - 69",F,1940
MG,OUTRAS,HOSPITAL,"60 - 69",M,2854
MG,OUTRAS,IGNORADO,"60 - 69",F,65
MG,OUTRAS,IGNORADO,"60 - 69",M,126
MG,OUTRAS,OUTRO,"60 - 69",F,68
MG,OUTRAS,OUTRO,"60 - 69",M,176
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,332
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",I,1
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,465
MG,OUTRAS,VIA_PUBLICA,"60 - 69",F,25
MG,OUTRAS,VIA_PUBLICA,"60 - 69",M,107
MG,COVID,DOMICILIO,"60 - 69",F,57
MG,COVID,DOMICILIO,"60 - 69",M,93
MG,COVID,HOSPITAL,"60 - 69",F,3807
MG,COVID,HOSPITAL,"60 - 69",M,4583
MG,COVID,IGNORADO,"60 - 69",F,79
MG,COVID,IGNORADO,"60 - 69",M,94
MG,COVID,OUTRO,"60 - 69",F,15
MG,COVID,OUTRO,"60 - 69",M,15
MG,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,227
MG,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,231
MG,COVID,VIA_PUBLICA,"60 - 69",F,9
MG,COVID,VIA_PUBLICA,"60 - 69",M,4
MG,INDETERMINADA,DOMICILIO,"60 - 69",F,33
MG,INDETERMINADA,DOMICILIO,"60 - 69",M,67
MG,INDETERMINADA,HOSPITAL,"60 - 69",F,17
MG,INDETERMINADA,HOSPITAL,"60 - 69",M,26
MG,INDETERMINADA,IGNORADO,"60 - 69",F,3
MG,INDETERMINADA,IGNORADO,"60 - 69",M,10
MG,INDETERMINADA,OUTRO,"60 - 69",F,2
MG,INDETERMINADA,OUTRO,"60 - 69",M,7
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,6
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,8
MG,INDETERMINADA,VIA_PUBLICA,"60 - 69",F,4
MG,INDETERMINADA,VIA_PUBLICA,"60 - 69",M,3
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,57
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,78
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,418
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,477
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",F,7
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,5
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,10
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,35
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,59
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",F,1
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"60 - 69",M,1
MG,PNEUMONIA,DOMICILIO,"60 - 69",F,11
MG,PNEUMONIA,DOMICILIO,"60 - 69",M,32
MG,PNEUMONIA,HOSPITAL,"60 - 69",F,570
MG,PNEUMONIA,HOSPITAL,"60 - 69",M,873
MG,PNEUMONIA,IGNORADO,"60 - 69",F,7
MG,PNEUMONIA,IGNORADO,"60 - 69",M,22
MG,PNEUMONIA,OUTRO,"60 - 69",F,3
MG,PNEUMONIA,OUTRO,"60 - 69",M,4
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,24
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,36
MG,PNEUMONIA,VIA_PUBLICA,"60 - 69",M,2
MG,SEPTICEMIA,DOMICILIO,"60 - 69",F,12
MG,SEPTICEMIA,DOMICILIO,"60 - 69",M,16
MG,SEPTICEMIA,HOSPITAL,"60 - 69",F,862
MG,SEPTICEMIA,HOSPITAL,"60 - 69",M,1099
MG,SEPTICEMIA,IGNORADO,"60 - 69",F,10
MG,SEPTICEMIA,IGNORADO,"60 - 69",M,19
MG,SEPTICEMIA,OUTRO,"60 - 69",F,1
MG,SEPTICEMIA,OUTRO,"60 - 69",M,6
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,55
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,51
MG,SEPTICEMIA,VIA_PUBLICA,"60 - 69",F,1
MG,SEPTICEMIA,VIA_PUBLICA,"60 - 69",M,2
